MSFT (Microsoft Corporation),110.19,0
Nov 30 2018 @ 06:48 ET,Bid,110.29,Ask,109.87,Size,2x1,Vol,28123195
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
01/18/2019,MSFT190118C00032500,0,0,76,80.2,0,1.9077,0.9813,0.0006,0,32.500,MSFT190118P00032500,0,0,0,0.02,0,1.126,-0.0008,0.0001,1273
01/18/2019,MSFT190118C00035000,0,0,73.5,77.7,0,1.8071,0.9798,0.0007,16,35.000,MSFT190118P00035000,0.01,0,0,0.2,0,1.0635,-0.0009,0.0001,2363
01/18/2019,MSFT190118C00037500,0,0,71.3,75.35,0,1.8709,0.9715,0.0008,12,37.500,MSFT190118P00037500,0,0,0,0.03,0,1.001,-0.001,0.0001,2127
01/18/2019,MSFT190118C00040000,0,0,68.2,72.9,0,1.7753,0.9694,0.0009,84,40.000,MSFT190118P00040000,0.01,0,0,0.01,0,0.8595,-0.0004,0,5067
01/18/2019,MSFT190118C00042500,0,0,65.75,70.4,0,1.6673,0.9681,0.001,7,42.500,MSFT190118P00042500,0,0,0,0.01,0,0.7898,-0.0003,0,5590
01/18/2019,MSFT190118C00045000,0,0,63.2,67.95,0,1.5923,0.9653,0.0012,14,45.000,MSFT190118P00045000,0,0,0,0.01,0,0.7556,-0.0004,0,2457
01/18/2019,MSFT190118C00047500,0,0,60.8,65.4,0,1.4888,0.9645,0.0013,31,47.500,MSFT190118P00047500,0,0,0,0.01,0,0.7242,-0.0005,0.0001,2250
01/18/2019,MSFT190118C00050000,60.15,-1.2,59.9,61,70,1.299,0.9704,0.0013,1340,50.000,MSFT190118P00050000,0.01,0,0,0.01,0,0.6919,-0.0006,0.0001,3671
01/18/2019,MSFT190118C00052500,54.96,0,55.8,60.5,0,1.3635,0.9577,0.0016,157,52.500,MSFT190118P00052500,0.01,0,0,0.01,0,0.6291,-0.0005,0.0001,4390
01/18/2019,MSFT190118C00055000,56,-1,54.45,56.7,10,1.1526,0.9676,0.0015,233,55.000,MSFT190118P00055000,0,0,0,0.01,0,0.6025,-0.0006,0.0001,11400
01/18/2019,MSFT190118C00057500,47.25,0,50.9,55.45,0,1.2136,0.9533,0.002,49,57.500,MSFT190118P00057500,0.01,0,0,0.01,0,0.566,-0.0006,0.0001,10262
01/18/2019,MSFT190118C00060000,49,-2.375,49.55,51.75,11,1.0471,0.9614,0.002,849,60.000,MSFT190118P00060000,0.01,0,0,0.01,87,0.5345,-0.0007,0.0001,31157
01/18/2019,MSFT190118C00062500,0,0,45.85,50.4,0,0.9777,0.9602,0.0021,424,62.500,MSFT190118P00062500,0.01,0,0.01,0.06,0,0.6126,-0.0043,0.0005,9289
01/18/2019,MSFT190118C00065000,45.25,-0.975,44.85,46.3,45,0.8584,0.9661,0.0021,2878,65.000,MSFT190118P00065000,0.02,0,0.01,0.07,0,0.5821,-0.0051,0.0006,18696
01/18/2019,MSFT190118C00067500,35.95,0,40.6,45,0,0.7173,0.9766,0.0019,1790,67.500,MSFT190118P00067500,0.03,0,0.02,0.08,0,0.558,-0.0064,0.0008,9274
01/18/2019,MSFT190118C00070000,41.5,0,39.5,41.5,10,0.8052,0.9534,0.003,10954,70.000,MSFT190118P00070000,0.03,0.01,0.03,0.07,25,0.523,-0.007,0.0009,19148
01/18/2019,MSFT190118C00072500,33.05,0,35.7,40,0,0.6512,0.969,0.0026,3114,72.500,MSFT190118P00072500,0.04,0,0.01,0.11,0,0.4965,-0.0085,0.0011,4877
01/18/2019,MSFT190118C00075000,36.15,-0.175,34.7,36.6,10,0.7057,0.9466,0.0038,27741,75.000,MSFT190118P00075000,0.09,0.045,0.03,0.11,6,0.4597,-0.0091,0.0013,15876
01/18/2019,MSFT190118C00077500,33.72,-0.18,32.3,33.95,2,0.6441,0.9459,0.0042,3262,77.500,MSFT190118P00077500,0.06,0,0.06,0.1,0,0.4337,-0.011,0.0016,8314
01/18/2019,MSFT190118C00080000,30.75,-0.625,30.2,30.85,6,0.6053,0.9397,0.0048,11811,80.000,MSFT190118P00080000,0.11,0.02,0.05,0.12,116,0.4216,-0.0158,0.0023,26333
01/18/2019,MSFT190118C00082500,27.9,0,27.8,28.75,0,0.5706,0.932,0.0056,3923,82.500,MSFT190118P00082500,0.12,0.005,0.11,0.16,1,0.4005,-0.0203,0.003,11526
01/18/2019,MSFT190118C00085000,26.4,-0.075,25.35,26.3,2,0.5316,0.9242,0.0066,6115,85.000,MSFT190118P00085000,0.18,0.02,0.18,0.21,217,0.3883,-0.0288,0.0042,15148
01/18/2019,MSFT190118C00087500,22.94,0,21.9,25.3,0,0.4892,0.9161,0.0077,4935,87.500,MSFT190118P00087500,0.23,0.02,0.2,0.27,21,0.3664,-0.0367,0.0054,11514
01/18/2019,MSFT190118C00090000,21.75,0.1,20.55,21.35,222,0.4637,0.9005,0.0092,15568,90.000,MSFT190118P00090000,0.31,0.02,0.27,0.35,91,0.3501,-0.0495,0.0072,32755
01/18/2019,MSFT190118C00092500,18.3,-0.925,18.15,19.1,2,0.4195,0.89,0.011,6087,92.500,MSFT190118P00092500,0.43,0.045,0.38,0.47,63,0.3335,-0.0663,0.0095,16770
01/18/2019,MSFT190118C00095000,16.8,-0.1,15.75,16.45,73,0.4104,0.858,0.0134,35541,95.000,MSFT190118P00095000,0.58,0.065,0.5,0.6,328,0.3167,-0.0885,0.0124,32504
01/18/2019,MSFT190118C00097500,14.6,0,13.55,14.2,10,0.3759,0.834,0.0162,5341,97.500,MSFT190118P00097500,0.8,0.095,0.74,0.85,133,0.302,-0.1195,0.0162,17979
01/18/2019,MSFT190118C00100000,11.75,-0.625,11.35,12,306,0.3475,0.8,0.0197,42275,100.000,MSFT190118P00100000,1.03,0.05,0.97,1.16,1415,0.2855,-0.1587,0.0208,30583
01/18/2019,MSFT190118C00105000,7.75,-0.525,7.55,7.85,466,0.3063,0.6945,0.028,37620,105.000,MSFT190118P00105000,2.07,0.21,2.02,2.16,1491,0.2606,-0.2809,0.0317,31865
01/18/2019,MSFT190118C00110000,4.45,-0.425,4.4,4.5,2222,0.278,0.5388,0.035,62943,110.000,MSFT190118P00110000,3.8,0.325,3.8,3.85,1007,0.2341,-0.4607,0.0416,23811
01/18/2019,MSFT190118C00115000,2.2,-0.215,2.1,2.28,7043,0.2557,0.3549,0.0357,46944,115.000,MSFT190118P00115000,6.43,0.405,6.4,6.65,273,0.2089,-0.6822,0.0418,2984
01/18/2019,MSFT190118C00120000,0.88,-0.105,0.8,0.9,1917,0.2396,0.1886,0.0276,26796,120.000,MSFT190118P00120000,9.6,-0.05,10.1,10.55,189,0.1477,-0.9299,0.0223,1874
01/18/2019,MSFT190118C00125000,0.28,-0.05,0.25,0.35,433,0.2308,0.0821,0.0161,21122,125.000,MSFT190118P00125000,14.54,0,14.45,15.35,0,0,-0.9215,0.0157,65
01/18/2019,MSFT190118C00130000,0.1,0.01,0.09,0.1,52,0.2236,0.0279,0.007,12759,130.000,MSFT190118P00130000,20.7,1.675,19.3,20.3,40,0,-0.9372,0.0109,30
01/18/2019,MSFT190118C00135000,0.03,-0.005,0.02,0.03,38,0.2197,0.0079,0.0024,3906,135.000,MSFT190118P00135000,28.78,0,23.2,26.25,0,0,-0.9998,0,20
01/18/2019,MSFT190118C00140000,0.02,0.005,0,0.01,4,0.2155,0.0018,0.0006,5119,140.000,MSFT190118P00140000,33.75,0,28.45,31.5,0,0,-0.9255,0.0082,8
01/18/2019,MSFT190118C00145000,0.01,0,0,0.01,0,0.243,0.0015,0.0005,1231,145.000,MSFT190118P00145000,38.74,0,32.15,36.8,0,0,-0.9998,0,0
02/15/2019,MSFT190215C00050000,0,0,58.5,63,0,1.036,0.971,0.0012,0,50.000,MSFT190215P00050000,0.03,0,0,0.31,0,0.6424,-0.0023,0.0002,101
02/15/2019,MSFT190215C00055000,0,0,53.5,58,0,0.9461,0.9653,0.0016,0,55.000,MSFT190215P00055000,0,0,0,0.07,0,0.5892,-0.0034,0.0003,0
02/15/2019,MSFT190215C00060000,0,0,48.5,53,0,0.8254,0.9636,0.0019,0,60.000,MSFT190215P00060000,0.04,0,0.03,0.09,0,0.5559,-0.006,0.0006,200
02/15/2019,MSFT190215C00065000,0,0,43.5,48.15,0,0.7486,0.9564,0.0024,0,65.000,MSFT190215P00065000,0,0,0.03,0.14,0,0.5169,-0.0094,0.001,0
02/15/2019,MSFT190215C00070000,0,0,38.7,43.15,0,0.665,0.9499,0.003,3,70.000,MSFT190215P00070000,0.23,0,0.09,0.14,0,0.4702,-0.0133,0.0014,35
02/15/2019,MSFT190215C00075000,0,0,33.85,38.45,0,0.6024,0.9378,0.004,0,75.000,MSFT190215P00075000,0.21,0,0.15,0.22,0,0.4379,-0.0214,0.0023,7
02/15/2019,MSFT190215C00080000,31.19,0,30.1,32.35,0,0.5133,0.9318,0.005,586,80.000,MSFT190215P00080000,0.32,0.03,0.26,0.34,100,0.407,-0.0342,0.0037,963
02/15/2019,MSFT190215C00085000,25.5,0,25.65,26.85,0,0.4832,0.9023,0.007,318,85.000,MSFT190215P00085000,0.51,0,0.44,0.84,0,0.3744,-0.0532,0.0057,227
02/15/2019,MSFT190215C00090000,21.74,0,20.9,22.4,0,0.4211,0.8779,0.0094,145,90.000,MSFT190215P00090000,0.77,0.045,0.72,0.83,35,0.3463,-0.0845,0.0088,740
02/15/2019,MSFT190215C00092500,16.6,0,18.3,19.6,0,0.4088,0.8522,0.0111,4,92.500,MSFT190215P00092500,0.93,0.01,0.96,1.05,174,0.334,-0.107,0.0108,261
02/15/2019,MSFT190215C00095000,17.8,0.05,16.6,17.35,2,0.3705,0.8372,0.013,132,95.000,MSFT190215P00095000,1.26,0.09,1.2,1.32,91,0.3225,-0.1351,0.0132,1621
02/15/2019,MSFT190215C00097500,15.1,0,14.35,15.3,0,0.3625,0.8003,0.0151,311,97.500,MSFT190215P00097500,1.49,-0.005,1.48,1.68,31,0.3123,-0.17,0.0159,928
02/15/2019,MSFT190215C00100000,13.5,0,12.4,13.15,156,0.347,0.7628,0.0175,1169,100.000,MSFT190215P00100000,2,0.1,1.9,2.28,68,0.2996,-0.2102,0.0189,2243
02/15/2019,MSFT190215C00105000,9.6,-0.1,9.1,9.3,108,0.3194,0.6678,0.0223,2596,105.000,MSFT190215P00105000,3.28,0.18,3.25,3.45,139,0.28,-0.3171,0.025,3605
02/15/2019,MSFT190215C00110000,6.25,-0.225,6,6.2,662,0.2973,0.5482,0.0261,5395,110.000,MSFT190215P00110000,5,0.1,5.1,5.3,1459,0.2627,-0.4538,0.0296,1384
02/15/2019,MSFT190215C00115000,3.9,-0.075,3.7,3.8,222,0.279,0.4113,0.0273,2576,115.000,MSFT190215P00115000,7.6,0.225,7.75,7.95,9,0.2457,-0.6085,0.0307,482
02/15/2019,MSFT190215C00120000,2.22,0,1.97,2.17,258,0.2667,0.2776,0.0247,2118,120.000,MSFT190215P00120000,11.85,1.225,11.05,11.35,11,0.2235,-0.7658,0.0269,462
02/15/2019,MSFT190215C00125000,1.14,0.045,0.95,1.22,20,0.2566,0.168,0.0192,1644,125.000,MSFT190215P00125000,14.85,0.225,14.95,15.75,1,0.1911,-0.9065,0.0171,41
02/15/2019,MSFT190215C00130000,0.45,-0.055,0.45,0.52,126,0.2476,0.0902,0.0129,227,130.000,MSFT190215P00130000,19.75,0,18.5,21.05,0,0.05,-0.9998,0,3
03/15/2019,MSFT190315C00050000,0,0,58.45,63,0,0.9929,0.9585,0.0014,0,50.000,MSFT190315P00050000,0.03,0,0,0.08,0,0.579,-0.0034,0.0003,2
03/15/2019,MSFT190315C00055000,0,0,53.5,58,0,0.7718,0.9688,0.0015,0,55.000,MSFT190315P00055000,0.03,0,0.01,0.18,0,0.5403,-0.0054,0.0005,600
03/15/2019,MSFT190315C00060000,0,0,48.45,53,0,0.7565,0.9543,0.0021,0,60.000,MSFT190315P00060000,0,0,0.04,0.3,0,0.5112,-0.009,0.0008,0
03/15/2019,MSFT190315C00065000,0,0,43.8,48.2,0,0.6578,0.9518,0.0025,3,65.000,MSFT190315P00065000,0,0,0.04,0.42,0,0.4785,-0.0139,0.0013,5
03/15/2019,MSFT190315C00070000,0,0,38.7,43.35,0,0.582,0.9458,0.0031,0,70.000,MSFT190315P00070000,0.5,0,0.15,0.48,0,0.4478,-0.0215,0.0019,65
03/15/2019,MSFT190315C00075000,0,0,33.75,38.25,0,0.5186,0.9361,0.004,0,75.000,MSFT190315P00075000,0.31,0,0.29,0.61,0,0.4177,-0.0323,0.0029,77
03/15/2019,MSFT190315C00080000,0,0,29.1,33.6,0,0.4859,0.9135,0.0054,6,80.000,MSFT190315P00080000,0.54,0.065,0.43,0.77,1,0.3884,-0.0482,0.0043,222
03/15/2019,MSFT190315C00085000,24.66,0,25.7,27.55,0,0.4243,0.8967,0.007,36,85.000,MSFT190315P00085000,0.79,0.075,0.72,0.93,5,0.3603,-0.0719,0.0064,888
03/15/2019,MSFT190315C00090000,22.15,-0.35,19.9,22.55,16,0.3869,0.8627,0.0095,91,90.000,MSFT190315P00090000,1.35,0.285,1.06,1.25,30,0.3342,-0.1067,0.0093,945
03/15/2019,MSFT190315C00092500,18.27,0,17.55,20.55,0,0.3643,0.8443,0.0109,10,92.500,MSFT190315P00092500,1.44,0.125,1.3,2.55,1,0.3233,-0.1301,0.011,157
03/15/2019,MSFT190315C00095000,17.8,-0.25,17.25,18.2,20,0.3484,0.8183,0.0127,1365,95.000,MSFT190315P00095000,1.67,0.05,1.62,2.01,23,0.3126,-0.1594,0.0131,777
03/15/2019,MSFT190315C00097500,15.75,-0.225,13.8,16,4,0.3351,0.7857,0.0146,78,97.500,MSFT190315P00097500,2.5,0.485,2,2.47,1,0.3023,-0.1933,0.0153,620
03/15/2019,MSFT190315C00100000,13.8,-0.15,12.9,13.55,30,0.3222,0.749,0.0166,1275,100.000,MSFT190315P00100000,2.63,0.13,2.65,2.74,116,0.2934,-0.2335,0.0176,2580
03/15/2019,MSFT190315C00105000,9.9,-0.4,9.65,9.9,92,0.3006,0.6583,0.0205,2740,105.000,MSFT190315P00105000,4.02,0.22,4,4.2,112,0.2772,-0.332,0.022,1379
03/15/2019,MSFT190315C00110000,6.8,-0.35,6.45,6.85,204,0.283,0.5475,0.0235,3346,110.000,MSFT190315P00110000,5.9,0.2,5.95,6.2,31,0.2636,-0.4514,0.0253,423
03/15/2019,MSFT190315C00115000,4.57,-0.08,4.25,4.45,204,0.2694,0.4255,0.0245,1172,115.000,MSFT190315P00115000,8.35,0.15,8.45,8.8,20,0.2481,-0.5835,0.0264,160
03/15/2019,MSFT190315C00120000,2.87,0.075,2.46,2.67,57,0.2578,0.3056,0.0229,777,120.000,MSFT190315P00120000,12.6,1.275,11.55,12.05,34,0.2324,-0.7165,0.0244,142
03/15/2019,MSFT190315C00125000,1.45,-0.1,1.41,1.68,74,0.2481,0.2009,0.019,597,125.000,MSFT190315P00125000,18.55,0,13.65,17.5,0,0.2101,-0.8423,0.0191,14
03/15/2019,MSFT190315C00130000,0.76,-0.035,0.61,0.93,61,0.2409,0.1211,0.0141,177,130.000,MSFT190315P00130000,19.39,0,18.2,22.2,0,0.2173,-0.9029,0.0131,2
03/15/2019,MSFT190315C00135000,0.35,-0.025,0.24,0.55,36,0.2345,0.0669,0.0093,150,135.000,MSFT190315P00135000,0,0,22.45,26.95,0,0.05,-0.9981,0,0
04/18/2019,MSFT190418C00050000,0,0,58.6,63,0,1.1836,0.9058,0.0017,0,50.000,MSFT190418P00050000,0.08,0,0,1.09,0,0.5292,-0.0054,0.0004,401
04/18/2019,MSFT190418C00055000,0,0,53.4,58,0,0.9898,0.9049,0.0021,1,55.000,MSFT190418P00055000,0,0,0,1.28,0,0.4929,-0.0081,0.0007,827
04/18/2019,MSFT190418C00060000,0,0,48.55,49.7,0,0.05,1,0.0023,3,60.000,MSFT190418P00060000,0.27,0,0,1.31,0,0.4617,-0.0125,0.001,26
04/18/2019,MSFT190418C00065000,38.75,0,43.65,48.25,0,0.7694,0.8898,0.0031,11,65.000,MSFT190418P00065000,0,0,0,1.45,0,0.4282,-0.0181,0.0015,80
04/18/2019,MSFT190418C00070000,0,0,38.9,43.45,0,0.6868,0.8783,0.0038,12,70.000,MSFT190418P00070000,0.4,0,0.2,0.35,0,0.4019,-0.0277,0.0023,299
04/18/2019,MSFT190418C00075000,0,0,33.9,38.4,0,0.5994,0.8668,0.0047,81,75.000,MSFT190418P00075000,0.63,0,0.29,0.59,0,0.3746,-0.0409,0.0034,945
04/18/2019,MSFT190418C00080000,31.6,-0.525,30.25,33.5,1,0.5356,0.8478,0.0058,114,80.000,MSFT190418P00080000,0.65,0.04,0.53,0.71,11,0.3469,-0.0592,0.005,648
04/18/2019,MSFT190418C00085000,26.1,-1.375,24.25,28.55,1,0.4778,0.8229,0.0073,57,85.000,MSFT190418P00085000,1.04,0.135,0.1,1.19,19,0.3218,-0.0861,0.0071,3289
04/18/2019,MSFT190418C00090000,22.59,-0.285,20.45,24.7,1,0.4234,0.7908,0.0093,211,90.000,MSFT190418P00090000,1.51,0.175,1.05,1.71,30,0.2991,-0.1259,0.0101,1279
04/18/2019,MSFT190418C00092500,19.45,-1.25,18.55,20.75,29,0.3984,0.7706,0.0105,41,92.500,MSFT190418P00092500,1.85,0.21,1.6,2.62,25,0.2878,-0.1521,0.0119,180
04/18/2019,MSFT190418C00095000,18.17,0,16.1,18.45,1,0.3883,0.742,0.0116,305,95.000,MSFT190418P00095000,2.2,0.195,1.86,2.46,12,0.2775,-0.1829,0.0139,2524
04/18/2019,MSFT190418C00097500,16.05,-0.5,14.55,17.6,10,0.3744,0.7126,0.0128,186,97.500,MSFT190418P00097500,2.57,0.115,1.95,2.66,5,0.268,-0.2193,0.016,1386
04/18/2019,MSFT190418C00100000,14.5,-0.1,13.6,14.45,18,0.357,0.6795,0.0141,709,100.000,MSFT190418P00100000,3.4,0.39,2.77,3.25,13,0.2584,-0.2611,0.0183,6865
04/18/2019,MSFT190418C00105000,10.55,-0.525,10.2,10.7,75,0.3314,0.6018,0.0166,17460,105.000,MSFT190418P00105000,4.5,0.1,4.55,4.75,54,0.2416,-0.3633,0.0225,12834
04/18/2019,MSFT190418C00110000,7.75,-0.25,7.6,7.75,83,0.3091,0.5109,0.0185,3578,110.000,MSFT190418P00110000,6.79,0.49,6.35,6.95,9,0.2248,-0.4847,0.0255,2907
04/18/2019,MSFT190418C00115000,5.35,-0.15,5,5.35,295,0.2933,0.4128,0.0192,4240,115.000,MSFT190418P00115000,10.51,0,8.9,9.4,1,0.2033,-0.6265,0.0265,862
04/18/2019,MSFT190418C00120000,3.45,-0.1,3.15,3.5,110,0.2777,0.3137,0.0185,6688,120.000,MSFT190418P00120000,12.75,0.875,12.2,12.6,1,0.1748,-0.7801,0.0233,623
04/18/2019,MSFT190418C00125000,2.15,-0.02,1.83,2.26,96,0.2659,0.224,0.0163,3077,125.000,MSFT190418P00125000,15.75,0,14.7,18.35,0,0.1067,-0.9592,0.007,264
04/18/2019,MSFT190418C00130000,1.26,0.025,0.56,1.3,196,0.2578,0.1513,0.0132,11469,130.000,MSFT190418P00130000,23.45,0,20.1,20.85,0,0.05,-0.904,0.0117,129
04/18/2019,MSFT190418C00135000,0.69,0.015,0.52,0.7,21,0.2484,0.0936,0.0098,1505,135.000,MSFT190418P00135000,0,0,26.3,26.75,0,0.05,-0.8685,0.0104,0
04/18/2019,MSFT190418C00140000,0.35,0.015,0.16,0.45,4,0.2444,0.0568,0.0068,559,140.000,MSFT190418P00140000,0,0,27.5,31.9,0,0,-0.949,0.0053,0
04/18/2019,MSFT190418C00145000,0.2,0.025,0.1,0.5,3,0.2368,0.0306,0.0043,528,145.000,MSFT190418P00145000,0,0,36.4,37,0,0.3183,-0.893,0.0073,0
04/18/2019,MSFT190418C00150000,0.08,0,0.07,0.11,0,0.2334,0.0162,0.0025,539,150.000,MSFT190418P00150000,0,0,41.4,42,0,0.3598,-0.8882,0.0067,0
04/18/2019,MSFT190418C00155000,0.04,0,0.01,0.1,0,0.2325,0.0089,0.0015,783,155.000,MSFT190418P00155000,0,0,46.4,47,0,0.3996,-0.8845,0.0062,0
06/21/2019,MSFT190621C00045000,0,0,63.25,67.95,0,0.7525,0.9655,0.0011,4,45.000,MSFT190621P00045000,0,0,0,0.12,0,0.5132,-0.0054,0.0004,770
06/21/2019,MSFT190621C00047500,0,0,60.8,65.5,0,0.7517,0.9586,0.0013,1,47.500,MSFT190621P00047500,0.16,0.075,0,0.17,1,0.5079,-0.0075,0.0005,78
06/21/2019,MSFT190621C00050000,0,0,58.25,63,0,0.6465,0.966,0.0012,70,50.000,MSFT190621P00050000,0.15,0.045,0.1,0.19,33,0.4936,-0.0093,0.0006,152
06/21/2019,MSFT190621C00055000,0,0,53.55,58.2,0,0.6554,0.9487,0.0018,24,55.000,MSFT190621P00055000,0.24,0,0.08,0.22,0,0.4575,-0.0128,0.0009,144
06/21/2019,MSFT190621C00060000,0,0,48.7,53.15,0,0.5427,0.9527,0.002,4,60.000,MSFT190621P00060000,0.25,0,0.16,0.31,0,0.4341,-0.0194,0.0013,346
06/21/2019,MSFT190621C00065000,45.89,0,43.85,48.4,0,0.5128,0.9394,0.0026,3,65.000,MSFT190621P00065000,0.5,0,0.33,0.44,0,0.4091,-0.0279,0.0019,366
06/21/2019,MSFT190621C00070000,0,0,39.05,43.75,0,0.4588,0.9311,0.0033,176,70.000,MSFT190621P00070000,0.56,0,0.42,0.61,0,0.3864,-0.0401,0.0027,1009
06/21/2019,MSFT190621C00075000,30.6,0,34.4,38.7,0,0.4123,0.9193,0.0042,203,75.000,MSFT190621P00075000,0.92,0.185,0.64,0.85,15,0.3623,-0.0557,0.0038,3753
06/21/2019,MSFT190621C00080000,32.09,0,29.9,33.7,0,0.3886,0.8948,0.0055,441,80.000,MSFT190621P00080000,1.08,0,0.91,1.18,0,0.3414,-0.0777,0.0052,3108
06/21/2019,MSFT190621C00082500,28.7,-1.65,27.45,31.8,1,0.3752,0.8812,0.0062,148,82.500,MSFT190621P00082500,1.3,0,1.28,1.39,0,0.3322,-0.0919,0.006,1191
06/21/2019,MSFT190621C00085000,26.6,-1.45,26.1,29.4,2,0.3747,0.8596,0.007,305,85.000,MSFT190621P00085000,1.65,0.17,1.53,1.64,61,0.3225,-0.1078,0.007,5956
06/21/2019,MSFT190621C00087500,21.35,0,23.4,26.1,0,0.3377,0.8545,0.008,320,87.500,MSFT190621P00087500,1.82,0.065,1.62,2.5,38,0.3136,-0.1266,0.008,1639
06/21/2019,MSFT190621C00090000,23.14,-0.585,21.2,24.2,2,0.3251,0.8349,0.0091,808,90.000,MSFT190621P00090000,2.15,0.06,1.92,2.29,38,0.3054,-0.1483,0.0092,11072
06/21/2019,MSFT190621C00092500,21.5,0,20.8,21.6,0,0.3189,0.81,0.0101,1705,92.500,MSFT190621P00092500,2.64,0,2.23,2.94,0,0.298,-0.1732,0.0104,4766
06/21/2019,MSFT190621C00095000,19.11,-0.54,18.85,19.5,47,0.3152,0.7799,0.0112,1357,95.000,MSFT190621P00095000,3.05,0.06,3,3.2,5,0.2922,-0.2022,0.0117,6641
06/21/2019,MSFT190621C00097500,16.75,-0.975,16.75,17.3,13,0.3065,0.7504,0.0124,1342,97.500,MSFT190621P00097500,3.97,0.47,3.65,3.8,11,0.2855,-0.2337,0.013,6782
06/21/2019,MSFT190621C00100000,15.8,-0.075,15,15.5,73,0.2952,0.719,0.0137,3970,100.000,MSFT190621P00100000,4.4,0.25,4.2,4.45,3,0.2779,-0.2679,0.0144,9967
06/21/2019,MSFT190621C00105000,12.45,-0.025,11.65,12.15,28,0.2844,0.6432,0.0158,4884,105.000,MSFT190621P00105000,5.92,0.195,5.85,6.1,29,0.2674,-0.3476,0.0167,10879
06/21/2019,MSFT190621C00110000,9.35,-0.2,8.85,9.5,410,0.2715,0.5596,0.0175,15535,110.000,MSFT190621P00110000,8,0.275,7.85,8.2,234,0.259,-0.4359,0.0184,5130
06/21/2019,MSFT190621C00115000,6.8,-0.225,6.4,6.85,284,0.2642,0.4691,0.0182,9917,115.000,MSFT190621P00115000,10.39,0,10.35,10.8,0,0.2487,-0.5322,0.0193,4989
06/21/2019,MSFT190621C00120000,4.95,-0.075,4.5,4.95,81,0.256,0.3792,0.018,10821,120.000,MSFT190621P00120000,13.27,0,13.4,13.85,0,0.2401,-0.6277,0.019,589
06/21/2019,MSFT190621C00125000,3.5,0.075,3,3.65,293,0.2484,0.295,0.0168,5493,125.000,MSFT190621P00125000,0,0,16.8,17.35,0,0.2305,-0.7195,0.0175,511
06/21/2019,MSFT190621C00130000,2.3,0.02,2,2.45,98,0.244,0.2209,0.0147,3565,130.000,MSFT190621P00130000,20.57,0,19.85,22.55,5,0.2123,-0.813,0.0151,151
06/21/2019,MSFT190621C00135000,1.45,-0.015,1.19,1.6,46,0.2398,0.1596,0.0123,2119,135.000,MSFT190621P00135000,31.7,0,24.35,25.95,0,0.2154,-0.8642,0.0119,86
06/21/2019,MSFT190621C00140000,0.97,0.075,0.85,1.07,146,0.2361,0.1112,0.0097,1988,140.000,MSFT190621P00140000,36.59,0,27.45,31.35,0,0.2364,-0.8831,0.0097,3
06/21/2019,MSFT190621C00145000,0.5,0,0.49,0.63,0,0.2329,0.0749,0.0074,558,145.000,MSFT190621P00145000,0,0,32.4,36.6,0,0.05,-0.9947,0,0
06/21/2019,MSFT190621C00150000,0.33,0.005,0.21,0.46,1,0.2302,0.0489,0.0053,487,150.000,MSFT190621P00150000,0,0,37.45,41.8,0,0.05,-0.9947,0,0
06/21/2019,MSFT190621C00155000,0.15,0,0.21,0.22,1,0.2281,0.0311,0.0037,1130,155.000,MSFT190621P00155000,0,0,42.2,46.1,0,0.05,-0.9947,0,0
07/19/2019,MSFT190719C00050000,0,0,58.5,63,0,0.6099,0.965,0.0012,0,50.000,MSFT190719P00050000,0,0,0.01,2.04,0,0.4792,-0.011,0.0007,0
07/19/2019,MSFT190719C00055000,0,0,53.55,58.15,0,0.5641,0.958,0.0016,0,55.000,MSFT190719P00055000,0,0,0,1.08,0,0.454,-0.0165,0.001,0
07/19/2019,MSFT190719C00060000,0,0,48.8,53.5,0,0.4928,0.9561,0.0019,0,60.000,MSFT190719P00060000,0.5,0,0.18,0.74,0,0.4284,-0.0235,0.0015,7
07/19/2019,MSFT190719C00065000,0,0,43.9,48.4,0,0.4747,0.9411,0.0026,0,65.000,MSFT190719P00065000,0.57,0.095,0.46,0.95,22,0.4023,-0.0326,0.0021,22
07/19/2019,MSFT190719C00070000,0,0,39.3,43.95,2,0.4125,0.9371,0.0031,2,70.000,MSFT190719P00070000,0.83,0,0.49,1.54,0,0.3794,-0.0456,0.0029,74
07/19/2019,MSFT190719C00075000,33.63,0,34.6,38.95,0,0.4006,0.9137,0.0042,1,75.000,MSFT190719P00075000,0.99,0.075,0.96,1.13,4,0.3574,-0.0627,0.0039,45
07/19/2019,MSFT190719C00080000,26.2,0,30.25,34.3,0,0.3641,0.8955,0.0054,1,80.000,MSFT190719P00080000,1.3,0,1.03,2,0,0.3377,-0.0859,0.0053,213
07/19/2019,MSFT190719C00085000,21.8,0,25.9,29.85,0,0.3348,0.8693,0.007,2,85.000,MSFT190719P00085000,1.75,-0.03,1.68,2.57,20,0.32,-0.117,0.007,63
07/19/2019,MSFT190719C00090000,23.8,-0.425,23.3,24.15,2,0.3439,0.8153,0.0086,53,90.000,MSFT190719P00090000,2.65,0.18,2.41,2.85,5,0.3056,-0.1581,0.009,136
